%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -1743.0560878582107, -4938.416771699997, -2062.4401643800934, -10576.75606927348, -765.3460818941692, 201.50097626459316, -5719.029095057142, -1738.921015133979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330677413E9, 0.0, 2022-02-27 11:22:10.677
54.0, -1904.5027380588936, -5103.417349269074, -2232.022849562508, -10757.000536561078, -939.8461508567514, 10.482968149539012, -5924.642792301512, -1942.612462355192, -3179.267427833966, -6867.752297848738, -4378.013834716539, -3259.197266006144, -4195.601248216778, -2967.7528700533953, -10066.733964292283, -14935.994438647562, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330677416E9, 0.0, 2022-02-27 11:22:10.677
56.0, -1896.2996478437958, -5088.7322531619375, -2198.696398579645, -10712.095881950365, -911.8841185431622, 56.37109951628441, -5869.009300352252, -1878.7088249574692, -3411.837328891436, -7142.254071504363, -4613.869442208939, -3535.3083652625523, -4445.560806460477, -3203.630829290251, -10316.715874280439, -15109.667493065297, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330677418E9, 0.0, 2022-02-27 11:22:10.677
0.0, -829.540291969811, -2462.871666296919, -1036.9644805150606, -5246.289699827397, -336.55021626355847, 115.73733278957997, -2908.1631193355465, -876.5907140482324, -1533.0390969561456, -3415.0112766040897, -2166.867514475288, -1612.4771967503068, -2076.633522109213, -1458.9430640868027, -5007.528365555807, -7401.154327530186, 0.004, -0.055, 0.494, 192.0, 0.0, 32.0, 126.0, 72.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645921330771303E9, 0.0, 2022-02-27 11:22:10.771
2.0, -2277.821573951432, -5380.511925281516, -2499.7743963926314, -10985.971806761243, -1248.6131487623632, -194.79545292800105, -6105.222535755937, -2111.5245952039477, -4502.289533888046, -7551.335698525393, -4641.160922188869, -3683.075747856587, -4349.917691936218, -3172.450145775097, -10503.442347460074, -15644.768255325349, 0.004, -0.055, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330778858E9, 0.0, 2022-02-27 11:22:10.778
4.0, -2005.0632363633201, -5173.4900681364625, -2267.696233713178, -10719.40490238725, -986.8518694462621, 25.70450612360312, -5844.221215751317, -1766.4807160473724, -2100.393426465205, -6744.549482411085, -4632.354334873478, -3482.6476553258485, -4433.490864454611, -3089.882801757193, -10091.18677272639, -14600.897085773599, 0.004, -0.055, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330785527E9, 0.0, 2022-02-27 11:22:10.785
6.0, -1873.8584964106676, -5084.865401371169, -2237.5884339318795, -10688.268922361009, -896.8190427802853, 61.17672457417543, -5937.472693618857, -1941.0925437322312, -4098.393511580648, -7175.334653298218, -4464.135106102837, -3577.530810538627, -4184.380672500214, -3011.3834752301545, -10353.52919739833, -15286.425088217866, 0.004, -0.055, 0.494, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330793446E9, 0.0, 2022-02-27 11:22:10.793
8.0, -2285.8011467219767, -5379.997835159044, -2475.3439397029806, -10960.535521571102, -1248.1437621288017, -173.98597884011016, -5999.454080993424, -1986.8689163767, -3111.3851799231984, -7257.924349060578, -4761.882693991983, -3606.990409730722, -4513.800682282529, -3246.4791234110744, -10312.960781211947, -15189.731441704207, 0.01, -0.10200000000000001, 0.986, 192.0, 0.0, 40.0, 126.0, 104.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.645921330801518E9, 0.0, 2022-02-27 11:22:10.801
10.0, -1731.8131603971913, -4973.061975605724, -2115.7937783949114, -10545.061295635855, -753.834933499686, 185.58653421241453, -5802.758729786722, -1727.499273717317, -2703.845823269585, -6712.698246562272, -4470.818277694974, -3471.4047278648295, -4254.788667534432, -2975.01718700137, -10130.637601690007, -14701.636398033668, 0.01, -0.10200000000000001, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592133080859E9, 0.0, 2022-02-27 11:22:10.808
12.0, -2241.9023206117536, -5354.6956604356365, -2486.1845357638044, -10981.657920081369, -1232.6316514768187, -186.30179003498438, -6087.877582058619, -2120.957031364087, -4489.616094781887, -7549.055820590952, -4619.636192278408, -3671.7657651622017, -4329.2870318039695, -3179.848573189804, -10492.110013021233, -15647.13754023761, 0.01, -0.10200000000000001, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921330816148E9, 0.0, 2022-02-27 11:22:10.816
