%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
248.0, -1053.6388818787195, -4208.83348093432, -1577.1390887664663, -10010.69814094283, -482.976494190275, 150.5837023954037, -5304.985380767033, -1236.1185236118465, -1387.573944041007, -5901.151108878984, -4189.20864930256, -2794.12451912457, -3731.9366612358886, -2613.589479159055, -9602.108252299817, -14240.765779109692, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592159465513E9, 0.0, 2022-02-27 11:26:34.655
250.0, -1004.599154543776, -4192.516707481946, -1610.6220019605164, -10034.860376699016, -453.29337755362724, 133.12698997580887, -5444.773190590524, -1475.349244516998, -3931.783608410789, -6511.845470886883, -3996.894240009098, -2884.246752768368, -3390.960799570179, -2469.5101344001455, -9907.00839841466, -15214.363064093955, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921594655133E9, 0.0, 2022-02-27 11:26:34.655
0.0, -533.8714163150092, -2362.2888162480376, -898.2272026809696, -5079.523334446351, -325.3519922914496, 132.0094027530435, -2746.3364894791234, -745.7883054957755, -651.4415921499243, -3043.055897123325, -2176.702282035623, -1426.6224416044286, -1947.261625201896, -1384.3776445838982, -4826.300421512177, -7171.8924846521, 0.016, -0.10400000000000001, 1.0, 192.0, 0.0, 64.0, 126.0, 96.0, 15.5, 32.0, 0.0, 0.0, 0.0, 1.645921594779758E9, 0.0, 2022-02-27 11:26:34.779
2.0, -885.8890397416401, -4553.1621042683255, -1625.0835806231, -9989.173411032369, -471.6888632403449, 437.0213075901637, -5354.405087757717, -1348.3689842663985, -2618.2386420057587, -6203.279638681369, -4018.5530803862907, -2816.833891491162, -3323.6820487597047, -2469.018396022129, -9609.95371460363, -14714.19807841755, 0.016, -0.10400000000000001, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921594785996E9, 0.0, 2022-02-27 11:26:34.785
4.0, -1130.4171240826993, -4792.258714706745, -1866.2141998069526, -10226.59364063664, -729.0244971542952, 198.88582216332225, -5612.858308894433, -1586.795042371159, -2768.3306060231457, -6276.123973861215, -4076.37704329217, -2862.722022857907, -3386.6022094013942, -2507.977486607729, -9677.590093325389, -14857.13748420924, 0.016, -0.10400000000000001, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592159479942E9, 0.0, 2022-02-27 11:26:34.799
6.0, -968.7469564374634, -4624.687686525308, -1704.43227343944, -10053.03234494118, -554.1444485359727, 379.5326208511139, -5388.312684096419, -1401.2308599031999, -2841.532569114276, -6420.963277931604, -4198.194050573594, -3019.40775148961, -3524.8477488574686, -2646.290081297169, -9807.118452443892, -14890.486286936557, 0.016, -0.10500000000000001, 0.999, 192.0, 0.0, 64.0, 126.0, 88.0, 15.5, 24.0, 0.0, 0.0, 0.0, 1.64592159480918E9, 0.0, 2022-02-27 11:26:34.809
8.0, -998.2289073740134, -4662.149210232403, -1731.5449394637276, -10095.970046039825, -585.7721669402322, 330.4258382828043, -5432.323268928918, -1460.9547210877802, -2608.672095378887, -6159.425516060057, -3969.803925729266, -2749.085754047126, -3276.0951848143563, -2404.198337101738, -9549.045210962917, -14713.683988295077, 0.016, -0.10500000000000001, 0.999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921594815344E9, 0.0, 2022-02-27 11:26:34.815
10.0, -1134.3733828512886, -4793.555115885153, -1867.3764905186285, -10224.291410957743, -733.3607355786247, 193.0967203493977, -5570.099421751431, -1578.211972500321, -2905.056226856259, -6427.378228590278, -4212.11918736925, -3025.6215364481855, -3528.7146006482367, -2659.4105552924343, -9812.549926346532, -14957.72033425812, 0.016, -0.10500000000000001, 0.999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921594821989E9, 0.0, 2022-02-27 11:26:34.821
12.0, -896.3273044022685, -4560.4264212163, -1631.342069070586, -9990.670977910875, -487.6480087814342, 432.39449648791515, -5353.063983090399, -1334.5332544485634, -2629.7274386557865, -6224.200871491536, -4023.738685099922, -2825.0816851951704, -3343.7539152805707, -2468.5043058996566, -9620.347275775346, -14716.05327320734, 0.016, -0.10500000000000001, 0.999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921594830128E9, 0.0, 2022-02-27 11:26:34.830
14.0, -1141.3247753768892, -4800.439453177387, -1866.5271242293268, -10230.84047208315, -737.6075670251331, 183.06078708896484, -5577.967235799699, -1582.6152661580165, -2776.6231032160645, -6280.706081474553, -4081.540296261346, -2887.5995144366643, -3397.085177550933, -2534.2854898316255, -9677.34422413638, -14856.13165570875, 0.016, -0.10500000000000001, 0.999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921594837987E9, 0.0, 2022-02-27 11:26:34.837
