%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
10.0, -2044.067030437831, -5286.52283984695, -2057.992167233487, -10729.709056581147, -867.5159057993777, 413.50727242318067, -5342.715125407592, -1687.824927309147, -2105.6237346677467, -6777.652415949395, -4448.287719284024, -3368.8772760483357, -4716.821577170083, -3441.2969280835305, -9922.744026511196, -14137.165443559343, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075235941E9, 0.0, 2022-02-27 11:17:55.235
12.0, -2316.1101122033733, -5510.442615800216, -2325.3190309189595, -11029.37889449345, -1150.5336940924758, 153.69059487469136, -5678.281864915117, -2138.413743783682, -5182.475469407495, -7725.43343608778, -4344.665031989221, -3567.6289877449262, -4480.116603388382, -3405.4670817216734, -10380.48540121143, -15499.68308206595, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075235944E9, 0.0, 2022-02-27 11:17:55.235
0.0, -1299.4410156537315, -2855.0106710208265, -1266.2710268820558, -5564.444430404238, -653.7661735732763, 52.8618756368012, -2859.570426889709, -947.0210608269049, -840.9173298975624, -3407.255221278098, -2290.5173648020464, -1696.7656250912698, -2428.852311235942, -1771.621617272093, -4949.704402649928, -7031.881157384058, 0.006, -0.114, 0.978, 192.0, 0.0, 24.0, 126.0, 56.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.645921075332279E9, 0.0, 2022-02-27 11:17:55.332
2.0, -1964.4054131991165, -5233.169225832132, -2109.6694004141573, -10655.881244645268, -734.254805356837, 524.3719249215037, -5482.0111968530655, -1617.1040078525555, -2306.0965306873954, -6653.197902822245, -4345.693212234165, -3291.607295466339, -4541.382734940378, -3360.517723622051, -9969.59328288952, -14223.487880645738, 0.006, -0.114, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075338258E9, 0.0, 2022-02-27 11:17:55.338
4.0, -2474.427518180313, -5619.899108397854, -2522.9531553927845, -11119.031741503686, -1219.6452879482852, 130.42242889671672, -5851.39612572147, -2113.7821213939337, -5150.735992280959, -7734.262375147627, -4418.202271247181, -3547.221845057231, -4502.1554234213145, -3502.8089288245355, -10480.442402415563, -15602.031719926801, 0.006, -0.114, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075344907E9, 0.0, 2022-02-27 11:17:55.344
6.0, -2378.694996678233, -5534.783665512045, -2373.218819286683, -10958.903844225866, -1095.011960865493, 260.2637124375954, -5599.268448265606, -1784.2280011448863, -2103.1426910332075, -6902.442205243374, -4578.687796436286, -3360.160095710766, -4773.103269708547, -3571.540543024605, -10016.062559612103, -14370.69646962839, 0.006, -0.114, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075353769E9, 0.0, 2022-02-27 11:17:55.353
8.0, -1975.000140070932, -5240.813522435847, -2155.065793402886, -10718.242611675574, -758.5958550686664, 480.9424854448421, -5598.508488954126, -1814.0675799927212, -4030.779484603344, -7115.051998502255, -4248.17255117566, -3403.5671834429722, -4373.767003270031, -3315.009571911046, -10216.3118381872, -14921.555211729434, 0.014, -0.108, 0.978, 192.0, 0.0, 56.0, 126.0, 80.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.645921075360894E9, 0.0, 2022-02-27 11:17:55.360
10.0, -2691.8652882415404, -5771.578046271568, -2620.362057729013, -11231.975106236352, -1398.2804296350992, 10.170043727164714, -5847.663384397434, -2060.227341679018, -3859.4757150978703, -7629.365638418871, -4658.796448564106, -3529.3628012374406, -4798.360740943043, -3721.9454314643663, -10362.33578471372, -15259.334773938033, 0.014, -0.108, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075368017E9, 0.0, 2022-02-27 11:17:55.368
12.0, -1969.1886865125523, -5219.288792525386, -2108.0377230689196, -10667.481800017573, -739.127485648094, 516.1241312174953, -5476.244446783597, -1656.2195606493428, -2329.7446763211105, -6655.813056923516, -4338.898281919752, -3299.162185092233, -4538.633470372376, -3372.8558865613804, -9971.537884657131, -14240.20698549831, 0.014, -0.108, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075375599E9, 0.0, 2022-02-27 11:17:55.375
14.0, -2484.888134585397, -5624.034181122087, -2526.9317659058293, -11129.648820119957, -1235.783247445017, 104.67321928420297, -5878.173515578927, -2135.9103484046877, -5173.333605925275, -7734.2176716587155, -4415.073027023438, -3563.739784209703, -4506.737531034652, -3519.3492197214628, -10488.801954841847, -15620.024874213324, 0.014, -0.108, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075383441E9, 0.0, 2022-02-27 11:17:55.383
16.0, -2392.106043351417, -5549.62522383037, -2387.0545491045177, -10977.813420035056, -1109.7641122059956, 228.01014518858736, -5610.332561770983, -1796.7673297843135, -2112.373961493249, -6931.1641968684435, -4581.392357515378, -3368.0949649924, -4790.604685617052, -3599.055540449088, -10030.568841763597, -14390.008376837777, 0.015, -0.108, 0.98, 192.0, 0.0, 64.0, 126.0, 80.0, 15.0, 88.0, 0.0, 0.0, 0.0, 1.645921075399E9, 0.0, 2022-02-27 11:17:55.399
18.0, -1971.3791574691722, -5241.975813147523, -2159.960825438598, -10725.55163211246, -755.9583492229401, 468.2913980831383, -5608.052683836542, -1820.817806818224, -4015.9826297739305, -7114.515556635328, -4249.848932009809, -3416.0394568490337, -4388.094471465883, -3340.6023193123724, -10216.3118381872, -14922.538688485467, 0.015, -0.108, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075405276E9, 0.0, 2022-02-27 11:17:55.405
20.0, -2703.9575819918614, -5780.742261498244, -2637.483493981778, -11244.93911802043, -1406.1705954278227, 8.67247684865914, -5841.20373024985, -2075.1359552307076, -3911.7564453788336, -7655.584234664945, -4661.92569278785, -3555.0673073610437, -4806.51912766923, -3726.4157803554276, -10366.962595815969, -15282.468829449277, 0.015, -0.108, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075413107E9, 0.0, 2022-02-27 11:17:55.413
22.0, -1983.8737826196889, -5234.264461310442, -2126.9025953891987, -10681.9210269357, -749.7892677532755, 502.37780837748153, -5490.013121368065, -1646.5189035557394, -2330.616394354867, -6660.12694360339, -4347.436648301679, -3305.4653770286295, -4555.598444413954, -3370.3077876934753, -9966.888721810428, -14237.792997097135, 0.015, -0.108, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075421114E9, 0.0, 2022-02-27 11:17:55.421
24.0, -2482.988236306696, -5616.68045719629, -2537.459437544279, -11133.605078888546, -1234.1068666108688, 109.34473387536215, -5867.712899173845, -2113.3350865048274, -5181.089661251266, -7739.805607772542, -4419.766893359053, -3571.4511360467836, -4515.700580561231, -3505.9381730482787, -10483.482239661484, -15614.503993332863, 0.015, -0.108, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075427799E9, 0.0, 2022-02-27 11:17:55.427
26.0, -2398.3198283099923, -5541.332726637451, -2392.9777613851743, -10972.40429787687, -1106.523109259976, 233.44161909122695, -5595.289837752562, -1795.5826873281824, -2120.4429412416152, -6934.94164168139, -4591.115366353437, -3383.2941512220086, -4801.467633422331, -3609.404398131895, -10028.780702207172, -14386.074469813642, 0.014499999999999999, -0.108, 0.981, 192.0, 0.0, 56.0, 126.0, 80.0, 15.0, 88.0, 0.0, 0.0, 0.0, 1.645921075435793E9, 0.0, 2022-02-27 11:17:55.435
28.0, -1964.226599243474, -5232.722190943025, -2153.0317846574526, -10714.308704651441, -742.9943374388621, 471.91238068489804, -5606.845689635956, -1823.7682370863245, -3993.385016129615, -7125.3338009516965, -4253.201693678105, -3405.9141166107797, -4391.380177900813, -3339.9317669787133, -10208.935762516949, -14911.787499402464, 0.014499999999999999, -0.108, 0.981, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075443856E9, 0.0, 2022-02-27 11:17:55.443
30.0, -2696.670913299431, -5767.554732269613, -2633.0131450907165, -11244.626193598056, -1410.6856478077946, 0.8046628003910543, -5836.398105191959, -2062.998957991476, -3926.1509688080514, -7656.5006561876135, -4656.516570629665, -3545.1431328228873, -4802.942848556381, -3720.492568074771, -10375.031575564335, -15296.997463345226, 0.014499999999999999, -0.108, 0.981, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075449947E9, 0.0, 2022-02-27 11:17:55.449
32.0, -1980.5657244403035, -5230.6658304531375, -2118.699505174101, -10674.991986154555, -746.8611892296302, 511.05028522614066, -5498.70794996118, -1634.8512929500691, -2287.9692659341417, -6637.0822950699685, -4344.441514544668, -3311.0533131424563, -4557.475990948199, -3374.912247051269, -9966.419335176866, -14234.14966275092, 0.014499999999999999, -0.108, 0.981, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075457345E9, 0.0, 2022-02-27 11:17:55.457
34.0, -2474.3381112024917, -5618.267431052617, -2517.4769780012343, -11117.95885776983, -1219.1759013147237, 119.80535028044585, -5851.552587932657, -2120.577051708347, -5163.16356219811, -7747.539311354079, -4407.1828612307145, -3548.7864671691023, -4499.361455364401, -3516.7787691091025, -10478.989539025968, -15610.614789797639, 0.014499999999999999, -0.108, 0.981, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6459210754654E9, 0.0, 2022-02-27 11:17:55.465
36.0, -2414.949526184741, -5564.265616448595, -2392.8660026628977, -10984.965978260754, -1123.622193768286, 219.98586892913212, -5613.819433906011, -1812.6147166031262, -2133.1610838366846, -6955.974633213835, -4589.2601715636465, -3371.7606510830706, -4798.740720598784, -3596.6862555368252, -10028.356019062521, -14407.42038576846, 0.01525, -0.11, 0.9835, 192.0, 0.0, 64.0, 126.0, 64.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.645921075473384E9, 0.0, 2022-02-27 11:17:55.473
38.0, -1975.5589336823148, -5239.94180440209, -2149.991947411531, -10711.805309272446, -748.5152183193229, 473.20878186330583, -5612.232460049684, -1817.0180102608217, -3956.3928790560817, -7115.610792113637, -4252.240568666526, -3407.165814300277, -4391.1566604562595, -3333.7850372535036, -10199.391567634531, -14897.035348061961, 0.01525, -0.11, 0.9835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075480039E9, 0.0, 2022-02-27 11:17:55.480
40.0, -2718.8885472880065, -5793.929790726876, -2634.71187766932, -11243.776827308755, -1408.2046041732556, 3.0174855014664534, -5864.717765416833, -2082.6461413676907, -3970.3850710851043, -7678.204200053716, -4660.204608464791, -3550.708717192259, -4797.198450231368, -3715.8434052280672, -10374.405726719586, -15311.101414096525, 0.01525, -0.11, 0.9835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075487992E9, 0.0, 2022-02-27 11:17:55.487
42.0, -2037.0709344233198, -5279.012653709967, -2127.416685511671, -10684.893808948256, -753.5890643106776, 503.6742095558894, -5463.101621043876, -1640.1710081304323, -2281.5543152754685, -6679.103574645946, -4358.210189129137, -3313.6237637548165, -4556.000775814149, -3372.4759069056404, -9958.328003684044, -14228.941706292833, 0.01525, -0.11, 0.9835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075496025E9, 0.0, 2022-02-27 11:17:55.496
44.0, -2550.803428984097, -5691.2682284436505, -2521.0532571140834, -11120.931639782386, -1205.518985452531, 131.89764403076697, -5858.6827944139, -2115.1455778057075, -5191.460870678529, -7756.234139947193, -4423.298468982991, -3578.514287294661, -4497.662722785798, -3504.127681747399, -10469.311233676819, -15606.2338478844, 0.01525, -0.11, 0.9835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075503061E9, 0.0, 2022-02-27 11:17:55.503
46.0, -2521.232071069726, -5674.347957890983, -2398.677456221277, -10984.585998605013, -1110.5240715174762, 246.78561053104528, -5601.391863988861, -1788.4077773580286, -2174.1318314232626, -6989.368139430063, -4617.2669073661455, -3408.439863734229, -4794.113909496536, -3589.0643106775656, -10025.047960883137, -14404.022920611254, 0.013625, -0.11, 0.98575, 192.0, 0.0, 48.0, 126.0, 72.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645921075517713E9, 0.0, 2022-02-27 11:17:55.517
48.0, -2132.9152146476763, -5406.238783149574, -2154.6187585137795, -10714.308704651441, -737.6075670251331, 494.82291875158774, -5590.283046994573, -1799.136614696576, -4001.6551615780786, -7143.863397105146, -4289.143298762238, -3443.0627158955, -4391.804861045463, -3313.646115499272, -10193.468355353876, -14883.311376966403, 0.013625, -0.11, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075525724E9, 0.0, 2022-02-27 11:17:55.525
50.0, -2928.9949451678926, -6014.630915478578, -2651.0510028661497, -11258.618385627078, -1399.3086098800434, 17.769636841969113, -5840.689640127378, -2061.702556813068, -4092.090319644251, -7745.929985753297, -4706.182146809358, -3605.9845812302333, -4793.353950185055, -3703.594649266559, -10377.24439826541, -15323.46192878031, 0.013625, -0.11, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075532728E9, 0.0, 2022-02-27 11:17:55.532
52.0, -2255.693346940678, -5510.554374522492, -2140.6042147403023, -10695.175611397697, -744.0448694282614, 514.9394887613641, -5464.286263500007, -1622.6472404774715, -2330.303469932493, -6736.636964873906, -4426.472416695645, -3373.839363317414, -4568.741270153674, -3374.554619139984, -9951.890701280916, -14211.216772939775, 0.013625, -0.11, 0.98575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645921075540316E9, 0.0, 2022-02-27 11:17:55.540
