%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
254.0, -2535.2466148432036, -5752.04262161763, -2183.1395844387516, -10957.585091303003, -929.8325693407738, -104.71792277311359, -5317.658819873192, -1943.9535670225105, -2392.396616029336, -7152.245301275886, -4490.711330260197, -3523.1713680233206, -4876.3012738586995, -3683.4110240234168, -10087.789307569183, -14243.336229722052, 0.006, -0.052000000000000005, 0.509, 192.0, 0.0, 48.0, 126.0, 96.0, 15.5, 104.0, 0.0, 0.0, 0.0, 1.645920988553265E9, 0.0, 2022-02-27 11:16:28.553
0.0, -1823.7682370863245, -5198.725187626504, -1722.0901515591327, -10483.035204772379, -306.48711997117044, 375.57636208252455, -5130.351201337719, -1766.6818817474702, -3454.5738642899832, -6880.917475332913, -4013.9262692840425, -3397.9121920957796, -4354.4103925717345, -3234.8562162943144, -10067.695089303863, -14275.478038248782, 0.006, -0.052000000000000005, 0.509, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988553268E9, 0.0, 2022-02-27 11:16:28.553
0.0, -1237.2808143235225, -2803.713417495897, -1078.5163734574764, -5434.089056740887, -468.09023238304053, 18.26137521998587, -2641.707973683831, -885.4643565969893, -1661.3381101296081, -3821.2095285903847, -2308.175242921739, -1823.7905888307798, -2488.0620822980504, -1919.2325376549409, -5157.530922595372, -7409.245659023007, 0.012, -0.10200000000000001, 1.004, 192.0, 0.0, 48.0, 126.0, 104.0, 15.5, 48.0, 0.0, 0.0, 0.0, 1.645920988659596E9, 0.0, 2022-02-27 11:16:28.659
2.0, -1937.2033401970077, -5213.298525011364, -1815.3416294266738, -10494.769870611415, -462.1223166134735, 387.93687676630935, -5138.196663641532, -1610.2643740492315, -2761.870951875562, -6705.769205781127, -4114.397360610647, -3362.0376422450117, -4519.634487585365, -3239.751248330027, -9955.511683882676, -14052.519387307095, 0.012, -0.10200000000000001, 1.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988665668E9, 0.0, 2022-02-27 11:16:28.665
4.0, -2596.2445254617364, -5713.217641498762, -2307.3929318658033, -11048.601394725012, -1084.1043095713032, -110.7752455205018, -5528.435770086739, -2103.0756357998416, -4899.792957281227, -7698.387825296859, -4293.390130208746, -3610.276116165652, -4625.335887114512, -3463.134582416366, -10393.695282184515, -15229.87517474594, 0.012, -0.10200000000000001, 1.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592098867192E9, 0.0, 2022-02-27 11:16:28.671
6.0, -2269.2385040805943, -5453.020984294532, -2018.0719516363088, -10721.26009717704, -758.5958550686664, 170.43205147171636, -5235.583214233305, -1682.1922877064096, -2085.5742198913363, -6766.588302444017, -4332.662145216721, -3398.1357095403328, -4756.160647411424, -3427.9082331548016, -9935.842148762005, -13968.968566533158, 0.015000000000000001, -0.10200000000000001, 1.0, 192.0, 0.0, 72.0, 126.0, 104.0, 15.5, 16.0, 0.0, 0.0, 0.0, 1.645920988678131E9, 0.0, 2022-02-27 11:16:28.678
8.0, -2106.517804445959, -5348.2360062880525, -1963.3548812097172, -10669.87343667429, -635.7283157978435, 235.38622085883867, -5317.658819873192, -1868.1140980856537, -4362.501724064556, -7192.590200017715, -4074.1418688466397, -3473.1258121878877, -4426.517120184555, -3249.965995546102, -10203.638399081041, -14751.927823058108, 0.015000000000000001, -0.10200000000000001, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988684356E9, 0.0, 2022-02-27 11:16:28.684
10.0, -2645.5301219856888, -5751.305014050605, -2294.451271826181, -11024.640324668924, -1103.4385685251439, -108.29420188596272, -5418.331076899895, -1946.836942057245, -3358.0143282430568, -7414.453615481093, -4490.130184904359, -3561.526961508627, -4867.271169098755, -3594.786357258124, -10211.237992195844, -14706.553781813835, 0.015000000000000001, -0.10200000000000001, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988691665E9, 0.0, 2022-02-27 11:16:28.691
12.0, -1956.3811369396612, -5229.771760674926, -1825.9810597873998, -10501.922428837113, -480.20487787781695, 377.40920512785976, -5156.279224905876, -1601.6813041783935, -2760.932178608439, -6712.340618650987, -4130.043581729363, -3367.424412658741, -4535.236005215169, -3248.4237251786863, -9960.853750807495, -14052.385276840363, 0.015000000000000001, -0.10200000000000001, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988699762E9, 0.0, 2022-02-27 11:16:28.699
14.0, -2594.5010893942226, -5715.810443855577, -2309.046960955496, -11041.001801610208, -1081.623265936764, -109.85882399783421, -5545.646613317324, -2080.9697605335427, -4923.754027337316, -7700.153613108828, -4303.336656491359, -3606.3869126304285, -4635.193006419302, -3462.441678338251, -10404.781747434348, -15236.468939360255, 0.015000000000000001, -0.10200000000000001, 1.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988706228E9, 0.0, 2022-02-27 11:16:28.706
16.0, -2280.5931902638904, -5465.426202467228, -2030.0524866643534, -10727.809158302445, -764.1837911824931, 161.58076066741475, -5215.712513412537, -1685.4779941413397, -2103.70148464459, -6774.791392659115, -4345.29088083397, -3398.4709857071625, -4769.728156295795, -3432.87032042388, -9942.30180290959, -13974.914130558269, 0.0175, -0.10300000000000001, 0.997, 192.0, 0.0, 80.0, 126.0, 96.0, 15.5, 8.0, 0.0, 0.0, 0.0, 1.645920988721417E9, 0.0, 2022-02-27 11:16:28.721
18.0, -2111.70340915959, -5350.158256311209, -1973.1896487700521, -10677.227160600087, -625.8488447485978, 237.55434007100345, -5323.224404242565, -1862.9508451164777, -4363.261683376037, -7207.118833913664, -4084.6024852517235, -3486.0674722275107, -4438.922338357251, -3248.222559478588, -10209.82983229516, -14753.134817258695, 0.0175, -0.10300000000000001, 0.997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988729366E9, 0.0, 2022-02-27 11:16:28.729
20.0, -2651.2521685662473, -5742.029040101653, -2298.8545654838763, -11030.876461371954, -1101.0245801239705, -111.4010943652504, -5453.043336038988, -1951.709622348502, -3383.092985521911, -7423.886051641232, -4494.1758506507695, -3572.635778502915, -4876.055404669691, -3606.498671352705, -10222.816195823694, -14713.840450506264, 0.0175, -0.10300000000000001, 0.997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988735907E9, 0.0, 2022-02-27 11:16:28.735
22.0, -1962.6396253871474, -5233.1245223432215, -1825.5116731538385, -10508.65030391816, -467.1291073714623, 374.8164027710441, -5135.737971751449, -1607.023371103212, -2739.832131842629, -6685.049138671057, -4135.184482954083, -3366.3291771804306, -4541.203920984736, -3260.5160189290073, -9961.658413607885, -14046.819692470992, 0.0175, -0.10300000000000001, 0.997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988743911E9, 0.0, 2022-02-27 11:16:28.743
24.0, -2591.8859352929517, -5713.664676387868, -2301.4920713296024, -11046.992069124231, -1078.8963531132167, -104.47205358410521, -5538.158778924797, -2087.1388420032076, -4937.7015158774275, -7705.898011433842, -4303.671932658188, -3613.651229578403, -4636.4447041088, -3467.1355446738658, -10403.15007008911, -15242.168634196358, 0.0175, -0.10300000000000001, 0.997, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592098875334E9, 0.0, 2022-02-27 11:16:28.753
26.0, -2286.918733944742, -5473.27166477104, -2024.35279182825, -10741.019039275532, -759.802849269253, 161.80427811196782, -5243.026345136923, -1699.9619245483786, -2102.338028232816, -6795.243238835721, -4345.983784912084, -3407.0317038335447, -4771.337481896578, -3427.6623639657932, -9949.677878579841, -13994.136630789833, 0.01575, -0.10450000000000001, 0.9935, 192.0, 0.0, 56.0, 126.0, 88.0, 15.0, 120.0, 0.0, 0.0, 0.0, 1.645920988759042E9, 0.0, 2022-02-27 11:16:28.759
28.0, -2094.6266763957356, -5340.256433517508, -1958.5716078962814, -10673.136791364765, -628.6204610610558, 245.06452620798663, -5351.789933656447, -1859.3745660036286, -4327.253023058537, -7196.747624486402, -4073.9183514020865, -3471.896466242846, -4431.1886347757145, -3223.0321434774573, -10214.702512586417, -14751.816064335831, 0.01575, -0.10450000000000001, 0.9935, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988767259E9, 0.0, 2022-02-27 11:16:28.767
30.0, -2656.19190409087, -5751.953214639809, -2306.878841743331, -11041.985278366243, -1118.0566093989146, -119.76064679153524, -5431.496254384071, -1942.7242210774687, -3418.7663696725813, -7430.7480371890115, -4492.208897138703, -3574.7144907372585, -4883.587942551129, -3602.0953776950096, -10241.07757104368, -14738.337962429281, 0.01575, -0.10450000000000001, 0.9935, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988773422E9, 0.0, 2022-02-27 11:16:28.773
32.0, -1956.6717096175803, -5226.061371095344, -1828.1491789995646, -10515.422882488117, -473.32054058558236, 357.80672524055547, -5149.439591102551, -1635.1195138835328, -2732.098428261093, -6705.724502292216, -4135.6762213321, -3384.679959378238, -4554.860836846929, -3278.0397865819677, -9970.39794568991, -14058.06261993201, 0.01575, -0.10450000000000001, 0.9935, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988780945E9, 0.0, 2022-02-27 11:16:28.780
34.0, -2583.7946038001305, -5707.093263518008, -2300.6203532958452, -11046.14270283493, -1069.754489630996, -117.3913618792727, -5548.261767418596, -2125.4273802551484, -4947.782152626772, -7701.561773009512, -4287.936304561652, -3623.2624796941855, -4632.622555806942, -3465.056832439522, -10409.0062271364, -15260.474712905254, 0.01575, -0.10450000000000001, 0.9935, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988788816E9, 0.0, 2022-02-27 11:16:28.788
36.0, -2305.895364987298, -5488.917885889756, -2047.8221235063224, -10748.998612046076, -789.0165792723393, 138.0443737559764, -5255.968005176545, -1685.8803255415353, -2131.4847030025367, -6810.934163443347, -4355.3491658388575, -3424.376657530863, -4785.262618692233, -3443.018012406589, -9961.479599652243, -14017.874183401369, 0.015875, -0.10625000000000001, 0.99075, 192.0, 0.0, 64.0, 126.0, 80.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645920988796948E9, 0.0, 2022-02-27 11:16:28.796
38.0, -2093.486737428515, -5343.743305652536, -1968.0487475453315, -10665.604253483327, -638.097600710106, 226.49022656562647, -5342.223387029575, -1860.849781137679, -4321.2404038000595, -7198.222839620453, -4083.641360240145, -3477.2385331676646, -4450.388783262823, -3245.5627018884065, -10223.93378304646, -14748.39624743417, 0.015875, -0.10625000000000001, 0.99075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988803573E9, 0.0, 2022-02-27 11:16:28.803
40.0, -2656.2142558353253, -5749.047487860619, -2314.321972646949, -11040.867691143476, -1123.756304235018, -137.17265572221945, -5470.924731603233, -1983.0914715637532, -3462.9781202051786, -7439.442865782126, -4489.481984315155, -3581.9341041963226, -4885.197268151912, -3607.2809824086407, -10255.941481106458, -14775.754782647466, 0.015875, -0.10625000000000001, 0.99075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988811598E9, 0.0, 2022-02-27 11:16:28.811
42.0, -1965.1206690216864, -5243.22751083702, -1837.5145599263383, -10512.159527797643, -490.48668032725817, 354.789239739089, -5190.589152644772, -1616.9922491302789, -2700.515413345744, -6712.251211673166, -4136.279718432394, -3375.5380958960172, -4561.186380527781, -3259.0855072838676, -9981.26089349519, -14057.704992020726, 0.015875, -0.10625000000000001, 0.99075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988819447E9, 0.0, 2022-02-27 11:16:28.819
44.0, -2584.3757491559686, -5714.759911866178, -2301.6932370297, -11036.643211441424, -1073.2413617660238, -128.2096061956413, -5527.139368908331, -2093.486737428515, -4975.185391328978, -7707.306171334526, -4291.222010996582, -3627.978697774255, -4636.176483175335, -3452.6292625223714, -10422.73019823196, -15258.999497771205, 0.015875, -0.10625000000000001, 0.99075, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645920988826645E9, 0.0, 2022-02-27 11:16:28.826
