%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -559.7994398831654, -1856.3794322466174, -928.0444297843493, -4704.282248530656, 24.3634014562847, 97.34184710286226, -2395.1235288528837, -768.2294569289037, -567.1755155534167, -2178.892752992243, -1841.9849088173996, -1362.3611762954208, -1572.2664084752093, -926.8821390726732, -4097.030055168874, -7299.722111192002, 0.006, -0.054, 0.493, 192.0, 0.0, 48.0, 126.0, 80.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.645922477655543E9, 0.0, 2022-02-27 11:41:17.655
2.0, -1529.3287073765646, -4028.9913450469194, -2118.297173773906, -9697.773718568531, -301.45797746872637, 1.095235478310046, -4806.720293369329, -1518.3763525934642, -2854.9436157874607, -4948.922091593992, -3826.5739472596583, -2878.7705753768178, -3245.719164099594, -2030.521873297915, -8573.995062589058, -15415.953447336371, 0.006, -0.054, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477662565E9, 0.0, 2022-02-27 11:41:17.662
4.0, -892.0357694668496, -3507.346332948963, -1623.921289911424, -9152.994650959332, 299.22280302319564, 435.2778715226497, -4486.688016258242, -1150.8242667703948, -1717.2174712678757, -4129.2389189289715, -3489.599047851449, -2655.3425378015686, -2920.367171808144, -1701.2583257267866, -8229.666439255052, -14589.296530401294, 0.006, -0.054, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477670577E9, 0.0, 2022-02-27 11:41:17.670
6.0, -1383.5059265501413, -3925.1004368186523, -2044.3352513712946, -9612.546516960445, -177.65166493078053, 41.216616775586225, -4858.621043994552, -1613.9971153732677, -4008.4724436369474, -5060.9043313150805, -3616.311087168585, -2844.3935924045554, -2973.8772480341495, -1845.941167585989, -8619.972600933625, -15692.48922973743, 0.006, -0.054, 0.493, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477677696E9, 0.0, 2022-02-27 11:41:17.677
8.0, -1234.777418944528, -3781.915161837955, -1873.5455719882932, -9429.843357782765, -9.164215226675896, 232.10051442390855, -4601.575982758521, -1258.6937855117067, -1420.6768775793169, -4329.734066693076, -3717.8997657179557, -2749.130457536037, -3167.465706761564, -1919.52311033286, -8301.706111634507, -14696.674310764589, 0.008, -0.108, 0.988, 192.0, 0.0, 32.0, 126.0, 80.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645922477685276E9, 0.0, 2022-02-27 11:41:17.685
10.0, -923.7528948489303, -3545.2995950340746, -1679.018339993756, -9218.48526221338, 262.11890722738593, 366.5686090670358, -4625.939384214805, -1350.4029930118315, -3122.7622178509496, -4525.200071954736, -3432.9820791461566, -2704.9187070034395, -2808.69785650943, -1650.9445489578902, -8395.717548813529, -15128.331199685479, 0.008, -0.108, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477692313E9, 0.0, 2022-02-27 11:41:17.692
12.0, -1528.0993614315225, -4029.03604853583, -2114.60913593878, -9701.372349425836, -299.7815966345783, 3.0845407348323746, -4802.495813667276, -1524.3666201074864, -2879.351720732656, -4955.471152719397, -3828.362086816083, -2876.7812701202956, -3243.1487134872336, -2034.0087454329428, -8572.519847455007, -15433.38780801151, 0.008, -0.108, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477700198E9, 0.0, 2022-02-27 11:41:17.700
14.0, -890.8287752662629, -3509.5815073944937, -1618.758036942248, -9163.00823247531, 308.7446461611565, 436.7083831677894, -4481.390652822334, -1128.0031356815261, -1688.2049069648872, -4112.877441987686, -3490.537821118572, -2654.582578490088, -2927.117398633647, -1705.214584495376, -8223.430302552022, -14584.468553598948, 0.008, -0.108, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477706714E9, 0.0, 2022-02-27 11:41:17.706
16.0, -1366.6527112308397, -3909.744788377856, -2032.3100128543394, -9612.546516960445, -173.24837127308504, 50.470238980083344, -4851.915520657959, -1621.1273218545107, -4002.191603445006, -5054.958767289969, -3600.508403838683, -2840.6608510805195, -2965.607102585686, -1834.0947430246763, -8615.993990420578, -15687.81771514627, 0.008, -0.108, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922477714853E9, 0.0, 2022-02-27 11:41:17.714
18.0, -1234.9562329001706, -3789.55945844167, -1875.1325458446202, -9439.968698021019, -13.589860628826694, 233.53102606904818, -4584.611008716942, -1252.5023522975866, -1430.8916247953923, -4348.509532035534, -3719.6432017854695, -2747.901111590995, -3175.0205963874578, -1915.8574242421896, -8305.237687258445, -14711.895848738654, 0.014, -0.11, 0.988, 192.0, 0.0, 56.0, 126.0, 72.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645922477722779E9, 0.0, 2022-02-27 11:41:17.722
