%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
176.0, -784.5685821257332, -3444.314413584997, -1894.42210130955, -9502.933562151618, 229.64182253382475, 243.0975726959196, -4908.890117274537, -1489.9002301574028, -1922.6970580455136, -4504.703522289219, -3656.5442271881375, -2769.0905653346263, -3002.6215914036743, -1890.331732074229, -8050.919538845961, -14870.32501343787, 0.012, -0.106, 0.988, 192.0, 0.0, 48.0, 126.0, 88.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645922739998051E9, 0.0, 2022-02-27 11:45:39.998
178.0, -431.4333714763369, -3175.0876516208236, -1680.7170725723593, -9224.699047171956, 556.2678642592268, 408.0981502649964, -4815.325714984621, -1385.584638784485, -2255.0674980959297, -4274.592313121833, -3429.1822825887543, -2692.424081852923, -2761.4015652420003, -1726.202872538909, -7989.765166016241, -14725.48570936748, 0.012, -0.106, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922739998054E9, 0.0, 2022-02-27 11:45:39.998
0.0, -472.62763650746786, -1758.1211636210876, -1037.143294470703, -4814.85632835106, 47.07277382287668, 74.25249508053007, -2497.0251318246287, -777.7960035557752, -1263.0300239360363, -2389.826165416976, -1868.5387812303045, -1425.7283718262163, -1531.8097510111036, -988.9305816806057, -4090.704511488022, -7585.019777419541, 0.012, -0.10300000000000001, 0.987, 192.0, 0.0, 48.0, 126.0, 112.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.645922740104791E9, 0.0, 2022-02-27 11:45:40.104
2.0, -489.234982637761, -3160.3802037692317, -1752.5779309961715, -9250.180035851006, 513.9336602608753, 406.399417686393, -4824.422874977931, -1317.1435972623347, -1479.5513724745956, -3998.190641187506, -3540.896301376379, -2618.2386420057587, -2870.165153761525, -1755.7295269643698, -7894.189106725348, -14434.398941326017, 0.012, -0.10300000000000001, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740112419E9, 0.0, 2022-02-27 11:45:40.112
4.0, -684.8798018550638, -3324.464359815641, -1942.5677588662816, -9449.892872559176, 304.58722169246937, 214.5543950264925, -5059.317357458754, -1639.7016214968708, -3632.0020117762106, -4700.348341506522, -3525.4288942133066, -2741.4414574434113, -2806.6191442750865, -1800.433015874984, -8213.997866391881, -15288.97318708577, 0.012, -0.10300000000000001, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592274011884E9, 0.0, 2022-02-27 11:45:40.118
6.0, -807.0544370477721, -3406.808186388992, -1969.7698318683902, -9499.424338272136, 221.66224976328013, 228.8371597334337, -4940.07080078969, -1461.3794042324312, -1763.172657867987, -4367.821439244919, -3736.854045016056, -2723.671820601442, -3062.077231654791, -1938.2091686974966, -8031.1158932585595, -14752.508968413946, 0.012, -0.10300000000000001, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740126895E9, 0.0, 2022-02-27 11:45:40.126
8.0, -379.39851038438206, -3080.0256824524026, -1699.2466687258088, -9174.206456447419, 598.4009025574807, 434.8978918669095, -4864.633663253029, -1373.3135310785212, -2504.0882830725054, -4213.013257147462, -3439.8217129494806, -2644.7925144186634, -2745.5318266787326, -1701.14656700451, -7995.800137019174, -14731.990067003975, 0.012, -0.096, 0.984, 192.0, 0.0, 48.0, 126.5, 0.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.645922740134907E9, 0.0, 2022-02-27 11:45:40.134
10.0, -949.4574009725334, -3522.2549465006527, -2100.3040194873834, -9649.315136589425, 78.43227129367249, 102.25923088302982, -5091.995607852413, -1671.9104852569683, -3232.241062193044, -4844.986479876814, -3731.8696060025227, -2824.277022394779, -3026.493254481942, -1970.9768260689768, -8254.566282578264, -15338.191728376358, 0.012, -0.096, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740141865E9, 0.0, 2022-02-27 11:45:40.141
12.0, -496.9239827303866, -3161.8554189032816, -1749.336928050152, -9251.789361451789, 513.0172387382077, 413.6190311454572, -4826.903918612471, -1303.553736633508, -1464.799221134093, -3985.4724985924363, -3541.388039754396, -2627.8945956104512, -2868.4664211829213, -1754.433125785962, -7887.528286877667, -14430.509737790793, 0.012, -0.096, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740149444E9, 0.0, 2022-02-27 11:45:40.149
14.0, -664.6738248674661, -3310.069836386423, -1920.6630493000805, -9433.933727018086, 332.3257365615054, 231.80994174598953, -5039.960746760457, -1618.601574731061, -3613.76298830068, -4684.813879110084, -3514.7894638525804, -2743.184893510925, -2792.157565612503, -1794.0627687052213, -8194.082462082204, -15265.436800174333, 0.012, -0.096, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740157397E9, 0.0, 2022-02-27 11:45:40.157
16.0, -801.9805910564174, -3404.774177643559, -1962.7066806205132, -9500.45251851708, 227.76427599957896, 239.14131392733026, -4944.831722358671, -1484.0440731101123, -1801.103568208643, -4380.561933584444, -3727.6451263004697, -2713.3900181520007, -3051.6836704830735, -1926.7427237919242, -8026.0643990116605, -14770.993861078485, 0.013000000000000001, -0.099, 0.984, 192.0, 0.0, 56.0, 126.0, 104.0, 15.0, 96.0, 0.0, 0.0, 0.0, 1.645922740171152E9, 0.0, 2022-02-27 11:45:40.171
18.0, -375.4422516157927, -3080.3833103636875, -1691.244744210809, -9171.904226768522, 606.9839724283186, 440.68699368083406, -4870.355709833588, -1363.1881908402672, -2452.411049891836, -4185.230038789516, -3431.7974366900253, -2616.3610954715127, -2737.775771352741, -1688.6519418539933, -7984.356043858057, -14709.05717719283, 0.013000000000000001, -0.099, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740179031E9, 0.0, 2022-02-27 11:45:40.179
20.0, -948.8539038722402, -3532.022658827622, -2097.197127008096, -9647.90697668874, 83.32730332938473, 102.30393437194043, -5093.4261194975525, -1657.4936100832952, -3255.26335898201, -4844.740610687806, -3725.588765810581, -2817.571499058187, -3020.950021857026, -1972.2508755029294, -8255.125076189646, -15344.874899968494, 0.013000000000000001, -0.099, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740187096E9, 0.0, 2022-02-27 11:45:40.187
22.0, -515.7888550506658, -3187.3140558378764, -1761.1386491225542, -9255.745620220378, 512.8607765270206, 407.7405223537114, -4832.916537870949, -1301.0056377656028, -1468.1966862912998, -4026.1750252455504, -3555.7155079502477, -2632.2084822903257, -2885.5208022023207, -1774.884971962568, -7896.245467215236, -14433.817795970179, 0.013000000000000001, -0.099, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740194614E9, 0.0, 2022-02-27 11:45:40.194
24.0, -676.386138962047, -3323.458531315152, -1923.0546859567985, -9435.58775610778, 336.4161057968266, 236.97319471516548, -5050.130790487622, -1608.1409583259772, -3605.2693254076635, -4681.818745353073, -3524.8924523463793, -2745.822399356651, -2803.2663826067906, -1790.911172737023, -8200.72093018543, -15256.361991925478, 0.013000000000000001, -0.099, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740201765E9, 0.0, 2022-02-27 11:45:40.201
26.0, -816.218652274448, -3416.218270804676, -1964.29365447684, -9506.375730797736, 238.3142993824839, 241.89057849533305, -4941.657774646017, -1456.3502617299869, -1815.0510567487547, -4390.0390732334945, -3738.59748108357, -2726.577547380632, -3064.334757844777, -1931.6601075720916, -8037.553195661688, -14770.189198278094, 0.0115, -0.1005, 0.987, 192.0, 0.0, 40.0, 126.0, 104.0, 15.0, 120.0, 0.0, 0.0, 0.0, 1.645922740209721E9, 0.0, 2022-02-27 11:45:40.209
28.0, -388.8980017778876, -3090.106319201746, -1691.8035378221916, -9179.325005927683, 631.3920773735139, 439.0329645911413, -4863.20315160789, -1352.6381674573622, -2455.1603144598384, -4196.405911017169, -3441.4980937836285, -2636.030630592183, -2748.5046086912885, -1697.5255844027502, -7985.0936514250825, -14708.610142303723, 0.0115, -0.1005, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740217891E9, 0.0, 2022-02-27 11:45:40.217
30.0, -955.3359097642792, -3531.6203274274267, -2094.537269417914, -9650.186854623182, 94.52552730149357, 107.78011176349065, -5089.849840384703, -1664.6238165645382, -3275.31287375842, -4853.971881147848, -3729.1650449234303, -2819.672563036986, -3024.4815974809644, -1970.6639016466024, -8255.281538400834, -15349.23349013728, 0.0115, -0.1005, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740223944E9, 0.0, 2022-02-27 11:45:40.223
32.0, -533.3573261925371, -3199.0263699324573, -1766.7712887252915, -9265.714498247446, 502.78013977767705, 400.9455920392981, -4841.946642630893, -1295.4624051406868, -1484.312294043576, -4035.6298131501453, -3563.6727289763367, -2628.967479344306, -2898.2612965418457, -1772.0910039056546, -7897.653627115921, -14443.406694341505, 0.0115, -0.1005, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740231451E9, 0.0, 2022-02-27 11:45:40.231
34.0, -672.8769150825639, -3321.6033365253616, -1918.6737440435584, -9430.983296749986, 341.22173085471763, 243.29873839601737, -5051.114267243656, -1593.8358418745806, -3598.675560793348, -4689.97713207926, -3527.5970134254712, -2750.158637780981, -2815.6492490350306, -1791.201745414942, -8200.408005763054, -15246.97425925425, 0.0115, -0.1005, 0.987, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592274023934E9, 0.0, 2022-02-27 11:45:40.239
36.0, -827.8192076467524, -3426.2765558095643, -1973.0555383033204, -9517.059864647374, 226.02083993206503, 232.3016801240063, -4947.111600293112, -1467.5484857020958, -1871.3103975427625, -4413.2848874670135, -3741.0338212291986, -2736.2782044742353, -3075.018891694414, -1939.7290873204574, -8045.890396343518, -14795.178448579127, 0.012750000000000001, -0.10125, 0.9875, 192.0, 0.0, 56.0, 126.0, 104.0, 15.0, 112.0, 0.0, 0.0, 0.0, 1.645922740247517E9, 0.0, 2022-02-27 11:45:40.247
38.0, -408.03109503163046, -3104.277325186411, -1696.0727210131552, -9182.633064107069, 617.2881266222151, 445.1796943163508, -4856.162352104468, -1353.8004581690382, -2440.296404397059, -4198.216402318049, -3447.510713042106, -2647.1170958420153, -2758.160562295981, -1700.5430699042167, -7982.992587446283, -14699.043595676852, 0.012750000000000001, -0.10125, 0.9875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740254017E9, 0.0, 2022-02-27 11:45:40.254
40.0, -961.8626191452288, -3534.1013710619654, -2088.770519348445, -9646.722334232609, 105.50023382904934, 127.82962653990108, -5074.382433221631, -1636.5947290175832, -3285.907600630236, -4852.831942180627, -3729.0756379456093, -2831.5189875982987, -3024.1239695696795, -1961.7455556089349, -8251.81701801026, -15333.073178896091, 0.012750000000000001, -0.10125, 0.9875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740261926E9, 0.0, 2022-02-27 11:45:40.261
42.0, -542.2086169968387, -3201.5744688003624, -1767.5088962923166, -9270.386012838604, 512.4137416379144, 407.51700490915835, -4821.986534832303, -1290.4779661271532, -1505.3005820871094, -4040.4354382080364, -3563.829191187524, -2638.8469503935517, -2896.0484738407704, -1770.5487335382384, -7897.631275371466, -14440.545671051226, 0.012750000000000001, -0.10125, 0.9875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740270086E9, 0.0, 2022-02-27 11:45:40.270
44.0, -674.0392057942398, -3320.999839425068, -1916.036238197832, -9430.648020583156, 357.9631874517426, 248.52904659855923, -5043.201749706477, -1599.6249436885053, -3579.765984984158, -4669.927617302849, -3520.3326964774965, -2749.577492425143, -2806.5520890417206, -1794.6439140610594, -8194.57420046022, -15239.419369628355, 0.012750000000000001, -0.10125, 0.9875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740276678E9, 0.0, 2022-02-27 11:45:40.276
46.0, -828.9591466139731, -3433.5632245019942, -1968.7863551123567, -9512.433053545124, 240.59417731692523, 245.17628493026317, -4961.215551044411, -1440.771095844638, -1867.331787029718, -4410.893250810296, -3735.3564781375503, -2738.625137642043, -3067.8663334687158, -1939.974956509466, -8042.761152119774, -14792.228018311027, 0.014375, -0.103625, 0.98875, 192.0, 0.0, 64.0, 126.0, 88.0, 15.0, 120.0, 0.0, 0.0, 0.0, 1.645922740291721E9, 0.0, 2022-02-27 11:45:40.291
48.0, -423.8337783615325, -3123.812749840349, -1699.8054623371916, -9190.612636877613, 612.7060190088772, 445.40321176090384, -4864.477201041842, -1352.6158157129069, -2447.9854044896847, -4210.152233857183, -3454.931492201268, -2650.782781932686, -2766.4530594888997, -1714.6470206555155, -7990.815698005641, -14704.408014346125, 0.014375, -0.103625, 0.98875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740299808E9, 0.0, 2022-02-27 11:45:40.299
50.0, -968.4787355039997, -3546.0819060900103, -2084.680150113124, -9647.929328433196, 102.57215530540411, 111.66931529871408, -5082.71963390346, -1662.2545316522755, -3312.5285282765067, -4860.811514951171, -3731.9366612358886, -2832.100132954137, -3029.019001605392, -1973.904904592622, -8257.762582035373, -15345.143120901957, 0.014375, -0.103625, 0.98875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922740306346E9, 0.0, 2022-02-27 11:45:40.306
52.0, -583.5146407502461, -3243.9533762876245, -1776.6731115189925, -9285.786364768312, 511.29615441514903, 400.8785368059322, -4811.235345749301, -1289.8968207713153, -1513.861300213492, -4058.450944239014, -3577.0390721606104, -2647.2065028198367, -2901.3905407655884, -1783.1104139221209, -7893.049167758128, -14453.710848535402, 0.014375, -0.103625, 0.98875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592274031427E9, 0.0, 2022-02-27 11:45:40.314
