%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, 113.72567578860233, -2394.8329561749647, -1949.1168199916865, -8936.518005909682, 487.4244913368811, 650.5251706272568, -4219.718780484054, -1370.4748595326973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923028878525E9, 0.0, 2022-02-27 11:50:28.878
180.0, -499.5838403205682, -2897.054302341259, -2439.1788171742937, -9467.215474512039, -86.94828593114447, 257.04506123603124, -4598.200869345769, -1815.3639811711291, -3573.8204209590463, -4586.6226657179195, -3639.5792531465595, -2620.8314443625745, -2954.207712913479, -1962.9301980650662, -8182.90658985455, -15338.147024887447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923028878527E9, 0.0, 2022-02-27 11:50:28.878
0.0, 108.83064375289008, -1146.5327318349757, -928.5808716512767, -4414.156605500771, 295.15478553232975, 363.90875147685426, -2093.1067577727745, -628.3522401275922, -1212.0009913445701, -1895.8302612102345, -1683.1310609735324, -1211.911584366749, -1358.9860628826693, -849.925082913051, -3919.333686749183, -7280.410203982617, 0.016, -0.112, 0.996, 192.0, 0.0, 64.0, 126.0, 64.0, 15.5, 16.0, 0.0, 0.0, 0.0, 1.64592302898459E9, 0.0, 2022-02-27 11:50:28.984
2.0, -292.6066866644248, -2715.938117019906, -2298.765158506055, -9308.160460968073, 78.72284397159147, 358.1643531518404, -4574.932703367795, -1716.0328288117444, -3666.4236982373836, -4430.763951631064, -3503.0324462690887, -2544.4778853032453, -2780.087623606637, -1842.36488847314, -8112.3644843536, -15242.68272431883, 0.016, -0.112, 0.996, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923028990802E9, 0.0, 2022-02-27 11:50:28.990
4.0, -325.84373066946637, -2722.040143256205, -2253.279358539505, -9264.820428469233, 89.78695747696847, 440.01644134717486, -4382.618294074332, -1436.3678021869425, -1260.7501460015949, -3900.0217795397975, -3694.8327654400787, -2486.8327363530084, -3055.5728740182967, -1996.9048496371329, -7829.011419893673, -14434.33188609265, 0.016, -0.112, 0.996, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923028997188E9, 0.0, 2022-02-27 11:50:28.997
6.0, 113.18923392167497, -2387.009845615607, -1966.6629393891026, -8945.52575892517, 474.25931385270525, 617.8916237225085, -4315.5183572195, -1412.5184908531298, -2498.366236491947, -3856.972319718876, -3366.3738806693414, -2410.6803429937772, -2681.7846514921966, -1697.7491018473033, -7845.127027645949, -14601.7464520629, 0.015, -0.11, 0.994, 192.0, 0.0, 56.0, 126.0, 80.0, 15.5, 0.0, 0.0, 0.0, 0.0, 1.645923029005337E9, 0.0, 2022-02-27 11:50:29.005
8.0, -552.0433845571738, -2911.7841019373063, -2461.3517476739585, -9491.042434101395, -134.51279813203791, 263.88469503935517, -4575.670310934819, -1696.117424502066, -2877.4294707094996, -4488.69967325922, -3750.3544986670613, -2610.348476213035, -3049.962586160015, -2060.1379347011966, -8117.885365234061, -15150.906461585339, 0.015, -0.11, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923029013288E9, 0.0, 2022-02-27 11:50:29.013
10.0, 34.53344518344941, -2438.776485774098, -1986.6901024210576, -8973.085459838565, 435.00965058918604, 636.7788477872429, -4233.800379490898, -1280.5761433334521, -1187.4140724437325, -3568.768926712147, -3466.1967714067428, -2376.817450143987, -2825.0816851951704, -1769.878181204579, -7686.161421079805, -14157.32671705803, 0.015, -0.11, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923029020366E9, 0.0, 2022-02-27 11:50:29.020
12.0, -290.37151221889405, -2722.3977711674897, -2298.049902683485, -9311.736740080922, 88.9375911876668, 334.4938557736702, -4573.971578356216, -1716.4128084674846, -3658.4888289557493, -4437.983565090128, -3500.5290508900944, -2547.3165568490695, -2772.9574171253944, -1854.6583479235587, -8101.568591781687, -15235.664276559864, 0.015, -0.11, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923029027869E9, 0.0, 2022-02-27 11:50:29.027
14.0, -322.66978295681275, -2723.1353787345147, -2251.6253294498124, -9266.899140703576, 96.09014941336507, 438.9882611022307, -4399.359750671358, -1466.0732705680455, -1257.2856256110222, -3913.7904541242665, -3696.307980574129, -2489.3361317320027, -3047.950929159037, -1997.642457204158, -7822.596469235, -14441.350333851617, 0.015, -0.11, 0.994, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645923029035969E9, 0.0, 2022-02-27 11:50:29.035
