%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
222.0, -695.2957147712368, -3271.401318478742, -2062.261350424451, -9473.272797259426, 346.8990739463656, 149.93550180619977, -4939.623765900585, -1665.9649212318566, -3274.038824324468, -4711.814786412095, -3515.929402819801, -2777.830097416651, -2861.2915112127675, -1892.9915896644104, -8081.876704916562, -15242.146282451902, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795392572E9, 0.0, 2022-02-27 11:46:35.392
224.0, -716.5969272371444, -3267.512114943518, -2013.288678322873, -9434.984259007486, 362.47823983171463, 250.6077588329028, -4795.5891246305855, -1461.0664798100568, -1461.8264391215373, -4309.729255405576, -3623.5530523721045, -2691.1500324189706, -3019.318344511789, -1896.0761303992429, -7834.621707751955, -14675.864836676697, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795392575E9, 0.0, 2022-02-27 11:46:35.392
224.0, -346.67555650181254, -1557.6483676014386, -1055.047041779404, -4690.02183556817, 103.62268729480354, 78.85695443832331, -2506.9716581072403, -875.8531064812073, -1461.8264391215373, -4309.729255405576, -3623.5530523721045, -2691.1500324189706, -3019.318344511789, -1896.0761303992429, -7834.621707751955, -14675.864836676697, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592279547969E9, 0.0, 2022-02-27 11:46:35.479
2.0, -1109.8088156949063, -3441.1404658723436, -2362.8029063705094, -9674.05851770145, -159.61380715534773, 7.756055325991551, -5025.342705886687, -1746.2523873153195, -2684.9809509493057, -4754.037231688169, -3868.595226835636, -2788.760100455296, -3192.7008262516056, -1978.48701220596, -8140.393571900556, -15191.67604347182, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795485624E9, 0.0, 2022-02-27 11:46:35.485
4.0, -493.7053315288224, -2954.6547478025855, -1902.1558048910863, -9153.732258526357, 417.57528991404655, 369.6531498018682, -4732.020763399692, -1381.6954352492614, -1475.9080381283807, -3925.7486374078558, -3544.9419671227897, -2549.9987661837063, -2912.566412993242, -1661.4275171074294, -7793.941532843296, -14356.659574110457, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795493461E9, 0.0, 2022-02-27 11:46:35.493
6.0, -932.2912612308576, -3308.7063799746493, -2282.6495507537784, -9574.906179297708, -24.206939245097548, 30.35366897030699, -5085.021863582357, -1826.6069086321484, -3805.071569093653, -4852.519017758253, -3648.9893375622437, -2740.234463242825, -2944.507055819876, -1823.589423130682, -8197.211706305947, -15441.568546482153, 0.005, -0.053, 0.5, 192.0, 0.0, 40.0, 126.0, 88.0, 15.5, 32.0, 0.0, 0.0, 0.0, 1.64592279550152E9, 0.0, 2022-02-27 11:46:35.501
8.0, -823.8405971337077, -3209.196413659622, -2134.0998571038076, -9427.451721126046, 104.89673672875604, 201.07629311994233, -4853.8154189366605, -1489.833174924037, -1234.486846266609, -4139.498369633958, -3759.496362149282, -2634.9577468583284, -3129.5347964209077, -1853.0490223227766, -7872.776135537164, -14504.96339857142, 0.005, -0.053, 0.5, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795508199E9, 0.0, 2022-02-27 11:46:35.508
10.0, -488.6091337930124, -2956.1970181700017, -1943.9759187669658, -9203.621352150602, 390.01558900065294, 306.46476822671514, -4856.855256182583, -1545.5337221066623, -2863.705499613941, -4315.652467686233, -3471.896466242846, -2606.749845355731, -2798.50546103781, -1631.6549934929603, -7969.693299495376, -14870.593234371334, 0.005, -0.053, 0.5, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795516083E9, 0.0, 2022-02-27 11:46:35.516
12.0, -1090.586315463342, -3419.7051429397043, -2361.573560425468, -9678.305349147959, -159.63615889980304, 3.620982601759744, -5028.673115810528, -1754.0084426413111, -2708.4055791384676, -4758.75344976824, -3858.425183108471, -2775.9525508824054, -3185.8611924482816, -1982.3762157411834, -8147.076743492693, -15209.132755891414, 0.005, -0.053, 0.5, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922795524109E9, 0.0, 2022-02-27 11:46:35.524
14.0, -484.2058401353169, -2939.857892973172, -1901.8652322131672, -9160.348374885127, 416.9941445582086, 372.13419343640726, -4741.475551304287, -1372.5312200225856, -1445.509665669163, -3901.1170150181074, -3541.8350746435017, -2551.138705150927, -2911.538232748298, -1672.2681131682532, -7798.143660800894, -14360.682888112413, 0.005, -0.053, 0.5, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592279553069E9, 0.0, 2022-02-27 11:46:35.530
