%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
162.0, -458.6577962229009, -3292.1437373332665, -1615.829958418603, -9112.247420817306, 338.338355819983, 492.9677239617973, -4601.754796714163, -1162.0001389980482, -953.1901422965697, -4029.2819177248384, -3395.2970379945086, -2592.84706030453, -2817.0127054468044, -1648.7987814901808, -7886.589513610544, -14295.438146047372, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922706265407E9, 0.0, 2022-02-27 11:45:06.265
164.0, -617.2210713888493, -3437.899462926324, -1798.8013385297465, -9306.573487111746, 158.58562691040362, 290.4832709411706, -4886.49366933032, -1537.509445847207, -3488.1014809729436, -4794.717406596828, -3353.2757584185315, -2732.456056172378, -2714.7534745637745, -1664.5120578422616, -8252.174645921546, -15277.082059035547, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592270626541E9, 0.0, 2022-02-27 11:45:06.265
0.0, -297.0993872999415, -1689.4119011654736, -863.0902603972269, -4602.559459514554, 95.86663196881199, 214.62145025985842, -2395.749377697632, -618.7633417562654, -339.50064653165896, -2056.6510625661685, -1774.8402684736573, -1322.6421263983402, -1480.221924808255, -883.0727199402714, -3963.5677890262355, -7165.142257826598, 0.014, -0.11, 0.986, 192.0, 0.0, 56.0, 126.0, 72.0, 15.0, 104.0, 0.0, 0.0, 0.0, 1.645922706368251E9, 0.0, 2022-02-27 11:45:06.368
2.0, -523.5449103766573, -3327.191272639188, -1717.3292299901523, -9184.220037963396, 230.84881673441134, 404.20894672977295, -4904.173899194468, -1368.3290920649877, -2821.125426426581, -4441.492788969611, -3441.2075211057095, -2704.672837814431, -2738.3345649641237, -1613.5500804841615, -8163.23705473388, -14902.958560342619, 0.014, -0.11, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922706375124E9, 0.0, 2022-02-27 11:45:06.375
4.0, -911.6606010986092, -3616.0652179795766, -1953.9447967940328, -9491.534172479413, -118.91128050223357, 216.0743136494534, -4954.93471085247, -1486.3910062779196, -2512.649001198888, -4705.221021797779, -3695.279800329185, -2800.807690716707, -3012.232841519456, -1816.101588738154, -8250.095933687202, -15084.36531834189, 0.014, -0.11, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922706383389E9, 0.0, 2022-02-27 11:45:06.383
6.0, -504.7470932897441, -3292.2778477999987, -1676.3137789146638, -9139.270679863774, 261.9177415272882, 463.3069590696048, -4783.027444246703, -1248.814314462461, -1766.7936404697468, -4138.671355089111, -3470.9129894868124, -2654.7613924457305, -2806.663847763997, -1602.6200774455165, -8014.687361083908, -14535.987619875386, 0.014, -0.109, 0.989, 192.0, 0.0, 56.0, 126.0, 80.0, 15.5, 0.0, 0.0, 0.0, 0.0, 1.645922706390413E9, 0.0, 2022-02-27 11:45:06.390
8.0, -828.1097803246714, -3559.671766718837, -1927.100351703209, -9441.980355021997, -55.09705008233191, 224.23270037564046, -5008.7800632453045, -1553.8038675551259, -3422.387352274341, -4816.130377785013, -3570.691176735303, -2812.542356555743, -2872.4226799515104, -1747.2805675602638, -8326.293030535344, -15283.675823649863, 0.014, -0.109, 0.989, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922706397802E9, 0.0, 2022-02-27 11:45:06.397
10.0, -721.3131453172142, -3465.3921086063515, -1807.2055944449419, -9311.155594725084, 72.33024505737366, 363.50642007665874, -4837.476293739831, -1297.0493789970135, -1505.9040791874027, -4270.770164819975, -3604.7105317962805, -2694.6592562984533, -2949.8044192557836, -1711.2272037538535, -8038.290803228713, -14601.813507296267, 0.014, -0.109, 0.989, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922706404726E9, 0.0, 2022-02-27 11:45:06.404
12.0, -524.8636632995205, -3323.0785516594115, -1714.7587793777918, -9178.565046616202, 246.45033436421568, 414.2225282457505, -4878.0000064373025, -1366.4962490196526, -2805.836833219151, -4444.286757026524, -3433.2055965907093, -2708.293820416191, -2742.3802307105343, -1612.633658961494, -8157.4926564088655, -14900.52222019699, 0.014, -0.109, 0.989, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.645922706412938E9, 0.0, 2022-02-27 11:45:06.412
14.0, -910.5430138758438, -3612.310124911085, -1951.0614217592981, -9487.242637543994, -113.65862055523641, 233.5757295579588, -4939.243786244844, -1467.1461543019002, -2536.744181721709, -4722.945955150838, -3690.8094514381232, -2805.389798330045, -3010.1317775406574, -1823.2541469638525, -8246.340840618712, -15091.897856223328, 0.014, -0.109, 0.989, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64592270641958E9, 0.0, 2022-02-27 11:45:06.419
